3.162277660168379545e+06	1.030154733552621103e-08	1.013911296643611957e-08	9.941631716123494508e-09	9.535060439909456240e-09	9.040786282170419084e-09	8.530516487164899976e-09	7.974062405207772806e-09	7.336732998601239115e-09	6.721158233356576250e-09	6.078805755022913143e-09	5.402939084341743229e-09	4.816453309153431421e-09	4.227421575693034616e-09	3.709319483579497467e-09	3.275014714712142242e-09	2.893615027716888213e-09	2.579704279591013506e-09	2.311102015924150575e-09	2.062999015219214305e-09	1.849932772884447633e-09	1.662643965392680361e-09	1.490839589253251149e-09	1.347729831533482143e-09	1.215555872896655289e-09	1.102691116907639532e-09	9.949676252458374534e-10	8.995305141542549870e-10	8.147514942934417025e-10	7.395710906255897252e-10	6.699366437797377943e-10	6.091220575035480630e-10	5.531508779822897532e-10	5.024389161549486550e-10	4.559578844296703757e-10	4.153123880292544771e-10	3.754943037424787360e-10	3.416767687006923910e-10	3.102029596057083619e-10	2.800056738422319660e-10	2.550406084182938824e-10	2.305541379168973181e-10	2.080636549425662651e-10	1.877972762389136892e-10	1.687457152304591365e-10	1.510962547633127014e-10	1.349443995656253672e-10	1.197224075707632835e-10	1.054675963898091678e-10	9.267512301672845394e-11	8.047451921512877700e-11	6.925558688542008582e-11
3.548133892335752957e+06	1.170980557934001066e-08	1.147237844898278205e-08	1.119656596613947402e-08	1.070099936189910557e-08	1.011565161730426687e-08	9.518456721125002957e-09	8.875322308791360154e-09	8.149797311747112917e-09	7.454376694228642828e-09	6.732330148297519715e-09	5.980391062341392658e-09	5.325586725511824002e-09	4.675480013069588167e-09	4.102154144322051562e-09	3.622003628152599576e-09	3.199717946095713255e-09	2.852257797387823962e-09	2.554557238261048003e-09	2.280940309430762137e-09	2.045407360605323429e-09	1.838708056967780655e-09	1.649529815347564225e-09	1.491298629206115379e-09	1.345361493631490821e-09	1.220395012583069310e-09	1.101399557562184631e-09	9.962214834420077944e-10	9.025152577169807654e-10	8.194440477005256443e-10	7.424187468135516166e-10	6.752992234591942284e-10	6.136139842099466471e-10	5.574527569198254480e-10	5.061463253287574767e-10	4.612383946587803839e-10	4.172292390960910354e-10	3.798134368244452791e-10	3.449772472190054775e-10	3.116039374386104323e-10	2.839155400600057214e-10	2.568016079289532298e-10	2.318875166191643089e-10	2.094430661675324326e-10	1.883013302403436251e-10	1.687264894870596394e-10	1.508430158982992056e-10	1.339283713170836803e-10	1.180720089955799884e-10	1.038334665585494071e-10	9.024100756834415019e-11	7.771977957549777897e-11
3.981071705534969456e+06	1.318857334290099900e-08	1.286689424433101251e-08	1.250444027533604541e-08	1.191383685147388873e-08	1.123305962899402997e-08	1.054526157161722640e-08	9.812476316878956309e-09	8.996284610796491736e-09	8.218904251687478984e-09	7.414793309725418072e-09	6.584485489776536171e-09	5.858597659444874471e-09	5.145095077110864036e-09	4.514399995536023089e-09	3.986715820853373755e-09	3.522050392790797509e-09	3.139754469054161463e-09	2.811880006322094286e-09	2.511875371678114613e-09	2.253036052436310660e-09	2.026196869710986204e-09	1.818996895631940912e-09	1.644994889537526412e-09	1.484675224194444798e-09	1.347030558774936272e-09	1.216227418040909502e-09	1.100808806997363658e-09	9.977112192991097220e-10	9.063294499969653251e-10	8.215202913991275351e-10	7.477398827869621775e-10	6.800182930950764091e-10	6.180730643509990769e-10	5.616444767796677306e-10	5.121801319960583108e-10	4.637002147367874974e-10	4.224096505470714950e-10	3.839519125229873413e-10	3.471557629759346631e-10	3.164984104443474589e-10	2.865278332937837680e-10	2.589644903460537983e-10	2.341217966422036838e-10	2.106773404705662022e-10	1.889712647814919641e-10	1.691565418583478740e-10	1.503529511445573928e-10	1.327023119984214112e-10	1.168294262591856876e-10	1.016615709981360098e-10	8.765757656573196329e-11
4.466835921509634703e+06	1.472487124268112644e-08	1.431131850849658304e-08	1.385582632289883198e-08	1.316614068061106553e-08	1.238763224831717802e-08	1.160722108863736103e-08	1.078348278647889881e-08	9.875536109148680025e-09	9.015045062011359271e-09	8.127241169229570791e-09	7.216606510035680772e-09	6.417121111269587458e-09	5.637957454242325900e-09	4.947853531068267198e-09	4.371000625970400002e-09	3.862566293298238398e-09	3.444189966466729389e-09	3.085111990615696052e-09	2.757857367567788626e-09	2.474877293130971845e-09	2.227156770437917971e-09	2.001261944366873120e-09	1.810799741146073909e-09	1.635439980158088074e-09	1.484489228665117012e-09	1.341291842167894962e-09	1.215069551409055525e-09	1.102054137657839926e-09	1.001879462956381489e-09	9.088450772726750120e-10	8.279826771135354836e-10	7.538377233756663131e-10	6.857168151053210444e-10	6.238039272641415743e-10	5.694246497662644199e-10	5.161342184055930700e-10	4.706270743636373976e-10	4.282258371993823465e-10	3.876983985739585344e-10	3.537620545222275403e-10	3.206438667569136223e-10	2.901464700429751530e-10	2.626244763249014412e-10	2.366057156522755589e-10	2.125045714942024417e-10	1.905011817842813891e-10	1.695573607145689500e-10	1.498658030165512984e-10	1.321189934176632519e-10	1.151418993544245782e-10	9.942607800951567617e-11
5.011872336272724904e+06	1.630635624739253726e-08	1.579567024976724418e-08	1.524308463992354478e-08	1.445255231845443256e-08	1.357620676547900020e-08	1.270296771776290389e-08	1.178851875374085831e-08	1.078898513016980984e-08	9.845077104166008704e-09	8.872478672154950275e-09	7.879800201707720253e-09	7.004270104256474852e-09	6.157153059880545157e-09	5.405564383867531101e-09	4.777905488808761138e-09	4.224309622933291048e-09	3.768589277467258793e-09	3.377225265599659033e-09	3.021814982439789675e-09	2.713805296421800625e-09	2.444378416360624697e-09	2.199032044599492708e-09	1.991341967599842145e-09	1.800183594722417698e-09	1.635201325802769590e-09	1.478926639831243061e-09	1.341238919931437646e-09	1.217684626140910060e-09	1.108137635312287949e-09	1.006345241338641726e-09	9.178854166666915597e-10	8.368349345504558289e-10	7.620597456094422262e-10	6.942119150131620719e-10	6.344680371724029528e-10	5.759427180128627707e-10	5.257900104076103530e-10	4.790385493956717552e-10	4.343924452713552248e-10	3.967856756314425878e-10	3.601524220896163411e-10	3.263609910159972673e-10	2.958035802748829493e-10	2.668689440316470929e-10	2.400404017801039006e-10	2.155238403733780738e-10	1.921257806741251673e-10	1.700867956103806281e-10	1.501672123213624886e-10	1.310916981595924996e-10	1.133822630190778558e-10
5.623413251903491095e+06	1.792252925853094269e-08	1.731219240496286685e-08	1.666103525988017438e-08	1.577031873401670976e-08	1.479826471994832858e-08	1.383361605006202948e-08	1.283017224970637327e-08	1.174027109382504376e-08	1.071321503819598007e-08	9.655106266737398553e-09	8.578660626722686364e-09	7.624598393201354385e-09	6.707102837197946319e-09	5.891847862405533098e-09	5.211599661265383068e-09	4.611365972384186410e-09	4.116920304296463761e-09	3.692065801770528356e-09	3.307450829683452832e-09	2.973395329987677666e-09	2.681299921116630434e-09	2.415597665035865365e-09	2.189749888942021457e-09	1.981907641021231049e-09	1.802017927771205504e-09	1.631853007980174326e-09	1.481891693013488681e-09	1.347042670372722659e-09	1.227409488341851122e-09	1.116208006505855753e-09	1.019512951790428132e-09	9.309514693238574068e-10	8.489332360388475711e-10	7.745804197208126224e-10	7.089157088679167732e-10	6.446275598134201731e-10	5.892960448307401137e-10	5.376869468096053135e-10	4.884408242562659622e-10	4.466785678228332184e-10	4.060735038199671187e-10	3.685444889625847092e-10	3.345134904481629939e-10	3.022425639030587636e-10	2.722813626833783263e-10	2.448554322407003765e-10	2.186217986619858016e-10	1.938648204055297999e-10	1.714138569175428911e-10	1.498936397541086139e-10	1.298556283250795906e-10
6.309573444801930338e+06	1.956564695933642439e-08	1.885628096431885007e-08	1.810806836496524927e-08	1.712014415388840986e-08	1.605647952083678613e-08	1.500319134588752206e-08	1.391357996886417216e-08	1.273529706929843383e-08	1.162569017437164161e-08	1.048141387259268490e-08	9.319333319817943149e-09	8.284043431356553088e-09	7.293445514602702519e-09	6.412096282390188205e-09	5.677255746393728056e-09	5.028699589378443510e-09	4.493932844937550932e-09	4.034165609265614602e-09	3.619085895117054095e-09	3.257760077664452720e-09	2.941819003986586801e-09	2.654650710125161720e-09	2.409533220675789525e-09	2.183913656493441515e-09	1.988056891037005583e-09	1.803003400328055412e-09	1.639790207956783739e-09	1.492722615057504724e-09	1.362126512672099739e-09	1.240715408465374882e-09	1.134993637780519846e-09	1.038169990130181789e-09	9.481850785262036311e-10	8.666357426119008124e-10	7.943618227209118556e-10	7.236644900650209512e-10	6.625067885888331741e-10	6.054253914595329826e-10	5.509955886224626873e-10	5.044935496301045548e-10	4.593671967464568283e-10	4.175682358859471239e-10	3.795410153531924600e-10	3.434356212936791844e-10	3.098609522895547643e-10	2.790590022861481365e-10	2.495435419276910127e-10	2.216379910140310061e-10	1.962393944665987136e-10	1.718758311464179567e-10	1.491254085448663172e-10
7.079457843841372989e+06	2.123222256995334183e-08	2.042753643858022370e-08	1.958630283870185988e-08	1.850619565572918270e-08	1.735673432327783605e-08	1.621851927913648512e-08	1.504625613538027349e-08	1.378190049842969221e-08	1.259032676132628933e-08	1.135910303848803139e-08	1.010913530428949711e-08	8.989563909527416383e-09	7.922747854167485544e-09	6.972525470504497038e-09	6.180734706758741272e-09	5.481865819453938170e-09	4.904881884809673748e-09	4.408479002697916727e-09	3.961382980827163927e-09	3.571301251727102917e-09	3.230065541761528862e-09	2.920062318839790621e-09	2.654312921144468369e-09	2.409594298744411252e-09	2.196484842232457386e-09	1.995337436627514776e-09	1.817687820919285276e-09	1.657283988567169819e-09	1.514667430070151978e-09	1.382075730580945128e-09	1.266370187442853296e-09	1.160375233766527967e-09	1.061558565077593388e-09	9.719733364091801074e-10	8.922740361199255647e-10	8.143988077950416889e-10	7.466495255793709029e-10	6.833699848138257606e-10	6.230706533303873449e-10	5.711475443804194500e-10	5.208614943891483548e-10	4.741759957228722642e-10	4.315513672092887337e-10	3.910408416775394928e-10	3.533036313459822948e-10	3.185955655810246476e-10	2.852943791083328259e-10	2.537558020044767576e-10	2.249446597283880364e-10	1.972942682051922900e-10	1.714069367081557536e-10
7.943282347242821939e+06	2.292257331137449525e-08	2.202918399187551211e-08	2.110137486215602066e-08	1.993566476258360631e-08	1.870727284282100053e-08	1.748842994342192698e-08	1.623735058854837363e-08	1.488925868273209013e-08	1.361604846007199832e-08	1.229670866880420733e-08	1.095611102299142519e-08	9.748729202096328638e-09	8.602102344822531195e-09	7.579764016711946739e-09	6.728258455538104492e-09	5.976677389056503151e-09	5.355205809515458180e-09	4.820078542843726049e-09	4.339076258529752801e-09	3.918424607772871891e-09	3.550136887176388690e-09	3.215628205389287488e-09	2.927612057024147912e-09	2.662213483688935031e-09	2.430321514037665692e-09	2.211648341494728557e-09	2.018166201277316068e-09	1.843106288934823471e-09	1.687219162054307055e-09	1.542298573496087108e-09	1.415488069820809027e-09	1.299253780566027618e-09	1.190596755651300428e-09	1.092002278884484674e-09	1.003933004833279382e-09	9.179966927448229562e-10	8.427810681708111220e-10	7.724754576709356159e-10	7.055289160852097490e-10	6.474161135815250286e-10	5.912489859038402246e-10	5.389875974654808392e-10	4.910946027191731726e-10	4.455431536648502410e-10	4.030390696209409990e-10	3.638412610325416261e-10	3.262018928318367108e-10	2.905023504929075740e-10	2.577730297962764107e-10	2.263553600682744967e-10	1.968735866446348568e-10
8.912509381337458268e+06	2.464216264253944262e-08	2.366909290434487193e-08	2.266277128638182190e-08	2.141907747177369043e-08	2.011917922458958541e-08	1.882403516773311531e-08	1.749782842613510942e-08	1.606802354391785552e-08	1.471294914790669899e-08	1.330380511760294636e-08	1.186920048933739176e-08	1.056986576996969913e-08	9.339158742564164369e-09	8.240901735044407524e-09	7.326318589268307166e-09	6.519160955039786012e-09	5.850460460964416970e-09	5.274111837613550045e-09	4.756877763532862512e-09	4.303486606919735725e-09	3.906045246686105919e-09	3.545027880247799505e-09	3.232827962924431195e-09	2.944887230513686623e-09	2.692424609227497427e-09	2.454556133049246829e-09	2.243607641101776971e-09	2.052373494263364618e-09	1.881764538715600560e-09	1.723202359375031518e-09	1.583998720006179655e-09	1.456302371490278822e-09	1.336662922997205605e-09	1.227956436213137408e-09	1.130456164856133874e-09	1.035462233169909826e-09	9.518082450228622207e-10	8.735586991949482573e-10	7.991020928781287904e-10	7.339547660537537191e-10	6.711174575722913987e-10	6.125257283133037232e-10	5.586354742358076931e-10	5.073566689452371306e-10	4.594308338712140664e-10	4.151157712873921990e-10	3.725466944589281662e-10	3.321223663826316969e-10	2.949365301019901465e-10	2.592431275281119403e-10	2.256830224399780295e-10
1.000000000000000000e+07	2.640036341625024920e-08	2.535827329810147550e-08	2.428259982395487718e-08	2.296881577293041147e-08	2.160475118525328609e-08	2.023731788118187425e-08	1.883921617425008284e-08	1.732908434490929107e-08	1.589139677690606748e-08	1.439000827602068038e-08	1.285727388800394573e-08	1.146116959580289582e-08	1.014146396136059559e-08	8.962809676104870820e-09	7.981231800546787797e-09	7.115088534095763246e-09	6.395940876316176301e-09	5.775397783058635318e-09	5.219227447439158003e-09	4.730548950540180003e-09	4.301496435455580088e-09	3.911687070843493999e-09	3.573044324026405971e-09	3.260462990643698315e-09	2.985389530359846254e-09	2.726423395297349207e-09	2.496167837229088845e-09	2.287030261735453909e-09	2.100081809939449188e-09	1.926390779986990686e-09	1.773350503736114923e-09	1.632836674065884056e-09	1.500944815831027451e-09	1.380915488735628164e-09	1.272817246121806409e-09	1.167683680254025407e-09	1.074530483229018923e-09	9.873426004907338176e-10	9.044461172850698744e-10	8.313559040762279243e-10	7.610010530239370716e-10	6.952733390744807531e-10	6.346096616314298954e-10	5.768730500637870348e-10	5.228320934431687135e-10	4.727367325580325473e-10	4.246124716224543733e-10	3.788689577250595226e-10	3.366613397140058981e-10	2.961567711061110055e-10	2.580107899612890587e-10
1.122018454301963001e+07	2.820997725490038274e-08	2.711047500689338088e-08	2.597486555259810678e-08	2.459875684245377374e-08	2.317757355663368051e-08	2.174117376828374637e-08	2.027395472458602519e-08	1.868433323168818490e-08	1.716245807333949955e-08	1.556578908701997033e-08	1.392997726519518198e-08	1.243143125052405194e-08	1.101695658013674623e-08	9.752641617542720321e-09	8.699463768777274963e-09	7.770301429996376018e-09	6.996941378222957529e-09	6.328788116206743189e-09	5.730525368671378274e-09	5.203625922671850632e-09	4.740154483357335560e-09	4.318897556825547093e-09	3.951309600968943191e-09	3.611676820289486312e-09	3.311707410305968912e-09	3.029506582257481234e-09	2.777905251680996969e-09	2.548950032633188344e-09	2.343867420387070252e-09	2.153414452535916227e-09	1.984971581225118623e-09	1.830156172738660917e-09	1.684638110801722416e-09	1.551970347482021348e-09	1.432020221639454532e-09	1.315601010351548490e-09	1.211790706885352597e-09	1.114602633232284125e-09	1.022269890461228416e-09	9.402728299137638292e-10	8.615012528421966774e-10	7.877842948889590131e-10	7.195280169172895205e-10	6.545623252380396040e-10	5.936745195357857768e-10	5.370980467774740451e-10	4.827617729448616441e-10	4.310742064314994407e-10	3.832484069515413939e-10	3.373695143905147697e-10	2.941008461655224415e-10
