1.000000e-03  6.654049e-21
1.054412e-03  9.818389e-21
1.111784e-03  1.453998e-20
1.172279e-03  2.159385e-20
1.236065e-03  3.203180e-20
1.303321e-03  4.735632e-20
1.374238e-03  6.994667e-20
1.449012e-03  1.034255e-19
1.527856e-03  1.534561e-19
1.610989e-03  2.284894e-19
1.698646e-03  2.810153e-19
1.791073e-03  3.308686e-19
1.888529e-03  3.721877e-19
1.991287e-03  4.313215e-19
2.099637e-03  4.925195e-19
2.213882e-03  5.577637e-19
2.334344e-03  6.454010e-19
2.461360e-03  7.224514e-19
2.595287e-03  8.373609e-19
2.736502e-03  9.381127e-19
2.885400e-03  1.070756e-18
3.042400e-03  1.215922e-18
3.207943e-03  1.365803e-18
3.382493e-03  1.568599e-18
3.566541e-03  1.734892e-18
3.760603e-03  1.983387e-18
3.965225e-03  2.191016e-18
4.180980e-03  2.459634e-18
4.408475e-03  2.746276e-18
4.648349e-03  3.029397e-18
4.901274e-03  3.409488e-18
5.167962e-03  3.698469e-18
5.449160e-03  4.130767e-18
5.745660e-03  4.465784e-18
6.058292e-03  4.887912e-18
6.387935e-03  5.319259e-18
6.735515e-03  5.679930e-18
7.102007e-03  6.204232e-18
7.488441e-03  6.526904e-18
7.895901e-03  7.014434e-18
8.325532e-03  7.386655e-18
8.778540e-03  7.770701e-18
9.256197e-03  8.173708e-18
9.759844e-03  8.433392e-18
1.029090e-02  8.805593e-18
1.085084e-02  8.932612e-18
1.144126e-02  9.124225e-18
1.206380e-02  9.195311e-18
1.272021e-02  9.198546e-18
1.341234e-02  9.158903e-18
1.414214e-02  9.008881e-18
1.491164e-02  8.789313e-18
1.572301e-02  8.537184e-18
1.657853e-02  8.161503e-18
1.748059e-02  7.800138e-18
1.843175e-02  7.357283e-18
1.943465e-02  6.853870e-18
2.049213e-02  6.466685e-18
2.160715e-02  5.844116e-18
2.278283e-02  5.456710e-18
2.402249e-02  4.912884e-18
2.532960e-02  4.441708e-18
2.670783e-02  4.011049e-18
2.816105e-02  3.500897e-18
2.969335e-02  3.185495e-18
3.130902e-02  2.710833e-18
3.301261e-02  2.473507e-18
3.480888e-02  2.153118e-18
3.670290e-02  1.900856e-18
3.869998e-02  1.705237e-18
4.080572e-02  1.482315e-18
4.302603e-02  1.382965e-18
4.536716e-02  1.232739e-18
4.783567e-02  1.193587e-18
5.043850e-02  1.148267e-18
5.318296e-02  1.133898e-18
5.607674e-02  1.155258e-18
5.912799e-02  1.188635e-18
6.234525e-02  1.238763e-18
6.573758e-02  1.317724e-18
6.931448e-02  1.389187e-18
7.308602e-02  1.484258e-18
7.706277e-02  1.580988e-18
8.125590e-02  1.668095e-18
8.567719e-02  1.782033e-18
9.033905e-02  1.845248e-18
9.525456e-02  1.939887e-18
1.004375e-01  2.037808e-18
1.059025e-01  2.098454e-18
1.116649e-01  2.165015e-18
1.177408e-01  2.192919e-18
1.241473e-01  2.224791e-18
1.309024e-01  2.223112e-18
1.380250e-01  2.212003e-18
1.455352e-01  2.177516e-18
1.534541e-01  2.120424e-18
1.618038e-01  2.038348e-18
1.706079e-01  1.945946e-18
1.798910e-01  1.819444e-18
1.896792e-01  1.720713e-18
2.000000e-01  1.584078e-18
2.108824e-01  1.464735e-18
2.223569e-01  1.327739e-18
