1.000000e-03  1.682342e-21
1.054412e-03  2.552667e-21
1.111784e-03  3.817819e-21
1.172279e-03  5.646360e-21
1.236065e-03  8.364910e-21
1.303321e-03  1.238291e-20
1.374238e-03  1.834782e-20
1.449012e-03  2.721674e-20
1.527856e-03  3.942158e-20
1.610989e-03  5.832845e-20
1.698646e-03  7.227858e-20
1.791073e-03  8.422819e-20
1.888529e-03  9.540675e-20
1.991287e-03  1.104871e-19
2.099637e-03  1.261589e-19
2.213882e-03  1.434546e-19
2.334344e-03  1.663318e-19
2.461360e-03  1.869408e-19
2.595287e-03  2.170451e-19
2.736502e-03  2.421002e-19
2.885400e-03  2.767144e-19
3.042400e-03  3.145833e-19
3.207943e-03  3.535832e-19
3.382493e-03  4.043718e-19
3.566541e-03  4.480670e-19
3.760603e-03  5.124015e-19
3.965225e-03  5.638166e-19
4.180980e-03  6.329842e-19
4.408475e-03  7.064577e-19
4.648349e-03  7.796064e-19
4.901274e-03  8.748883e-19
5.167962e-03  9.490631e-19
5.449160e-03  1.058175e-18
5.745660e-03  1.148971e-18
6.058292e-03  1.249436e-18
6.387935e-03  1.365579e-18
6.735515e-03  1.465669e-18
7.102007e-03  1.598988e-18
7.488441e-03  1.683746e-18
7.895901e-03  1.810585e-18
8.325532e-03  1.902113e-18
8.778540e-03  2.002131e-18
9.256197e-03  2.100014e-18
9.759844e-03  2.167096e-18
1.029090e-02  2.261858e-18
1.085084e-02  2.295616e-18
1.144126e-02  2.339471e-18
1.206380e-02  2.359184e-18
1.272021e-02  2.359458e-18
1.341234e-02  2.348736e-18
1.414214e-02  2.309815e-18
1.491164e-02  2.253001e-18
1.572301e-02  2.187654e-18
1.657853e-02  2.095219e-18
1.748059e-02  2.001075e-18
1.843175e-02  1.888797e-18
1.943465e-02  1.755318e-18
2.049213e-02  1.651433e-18
2.160715e-02  1.489845e-18
2.278283e-02  1.387143e-18
2.402249e-02  1.244345e-18
2.532960e-02  1.131809e-18
2.670783e-02  1.019317e-18
2.816105e-02  8.929032e-19
2.969335e-02  8.104797e-19
3.130902e-02  6.920142e-19
3.301261e-02  6.316860e-19
3.480888e-02  5.500228e-19
3.670290e-02  4.841959e-19
3.869998e-02  4.375085e-19
4.080572e-02  3.789873e-19
4.302603e-02  3.532660e-19
4.536716e-02  3.154464e-19
4.783567e-02  3.059023e-19
